document_id,document_type,split,pdf_path,image_path,annotation_path,template_name,render_dpi,synthetic
w2_2026_000231,w2,train,data\raw\irs_synthetic\w2\train\pdf\w2_2026_000231.pdf,data\raw\irs_synthetic\w2\train\images\w2_2026_000231.png,data\annotations\irs_synthetic\w2\train\w2_2026_000231.json,w2_2026,200,True
w2_2026_000232,w2,train,data\raw\irs_synthetic\w2\train\pdf\w2_2026_000232.pdf,data\raw\irs_synthetic\w2\train\images\w2_2026_000232.png,data\annotations\irs_synthetic\w2\train\w2_2026_000232.json,w2_2026,200,True
w2_2026_000233,w2,train,data\raw\irs_synthetic\w2\train\pdf\w2_2026_000233.pdf,data\raw\irs_synthetic\w2\train\images\w2_2026_000233.png,data\annotations\irs_synthetic\w2\train\w2_2026_000233.json,w2_2026,200,True
w2_2026_000234,w2,train,data\raw\irs_synthetic\w2\train\pdf\w2_2026_000234.pdf,data\raw\irs_synthetic\w2\train\images\w2_2026_000234.png,data\annotations\irs_synthetic\w2\train\w2_2026_000234.json,w2_2026,200,True
w2_2026_000235,w2,train,data\raw\irs_synthetic\w2\train\pdf\w2_2026_000235.pdf,data\raw\irs_synthetic\w2\train\images\w2_2026_000235.png,data\annotations\irs_synthetic\w2\train\w2_2026_000235.json,w2_2026,200,True
w2_2026_000236,w2,validation,data\raw\irs_synthetic\w2\validation\pdf\w2_2026_000236.pdf,data\raw\irs_synthetic\w2\validation\images\w2_2026_000236.png,data\annotations\irs_synthetic\w2\validation\w2_2026_000236.json,w2_2026,200,True
w2_2026_000237,w2,validation,data\raw\irs_synthetic\w2\validation\pdf\w2_2026_000237.pdf,data\raw\irs_synthetic\w2\validation\images\w2_2026_000237.png,data\annotations\irs_synthetic\w2\validation\w2_2026_000237.json,w2_2026,200,True
w2_2026_000238,w2,train,data\raw\irs_synthetic\w2\train\pdf\w2_2026_000238.pdf,data\raw\irs_synthetic\w2\train\images\w2_2026_000238.png,data\annotations\irs_synthetic\w2\train\w2_2026_000238.json,w2_2026,200,True
w2_2026_000239,w2,train,data\raw\irs_synthetic\w2\train\pdf\w2_2026_000239.pdf,data\raw\irs_synthetic\w2\train\images\w2_2026_000239.png,data\annotations\irs_synthetic\w2\train\w2_2026_000239.json,w2_2026,200,True
w2_2026_000240,w2,train,data\raw\irs_synthetic\w2\train\pdf\w2_2026_000240.pdf,data\raw\irs_synthetic\w2\train\images\w2_2026_000240.png,data\annotations\irs_synthetic\w2\train\w2_2026_000240.json,w2_2026,200,True
w2_2026_000241,w2,train,data\raw\irs_synthetic\w2\train\pdf\w2_2026_000241.pdf,data\raw\irs_synthetic\w2\train\images\w2_2026_000241.png,data\annotations\irs_synthetic\w2\train\w2_2026_000241.json,w2_2026,200,True
w2_2026_000242,w2,train,data\raw\irs_synthetic\w2\train\pdf\w2_2026_000242.pdf,data\raw\irs_synthetic\w2\train\images\w2_2026_000242.png,data\annotations\irs_synthetic\w2\train\w2_2026_000242.json,w2_2026,200,True
w2_2026_000243,w2,validation,data\raw\irs_synthetic\w2\validation\pdf\w2_2026_000243.pdf,data\raw\irs_synthetic\w2\validation\images\w2_2026_000243.png,data\annotations\irs_synthetic\w2\validation\w2_2026_000243.json,w2_2026,200,True
w2_2026_000244,w2,test,data\raw\irs_synthetic\w2\test\pdf\w2_2026_000244.pdf,data\raw\irs_synthetic\w2\test\images\w2_2026_000244.png,data\annotations\irs_synthetic\w2\test\w2_2026_000244.json,w2_2026,200,True
w2_2026_000245,w2,train,data\raw\irs_synthetic\w2\train\pdf\w2_2026_000245.pdf,data\raw\irs_synthetic\w2\train\images\w2_2026_000245.png,data\annotations\irs_synthetic\w2\train\w2_2026_000245.json,w2_2026,200,True
w2_2026_000246,w2,train,data\raw\irs_synthetic\w2\train\pdf\w2_2026_000246.pdf,data\raw\irs_synthetic\w2\train\images\w2_2026_000246.png,data\annotations\irs_synthetic\w2\train\w2_2026_000246.json,w2_2026,200,True
w2_2026_000247,w2,test,data\raw\irs_synthetic\w2\test\pdf\w2_2026_000247.pdf,data\raw\irs_synthetic\w2\test\images\w2_2026_000247.png,data\annotations\irs_synthetic\w2\test\w2_2026_000247.json,w2_2026,200,True
w2_2026_000248,w2,train,data\raw\irs_synthetic\w2\train\pdf\w2_2026_000248.pdf,data\raw\irs_synthetic\w2\train\images\w2_2026_000248.png,data\annotations\irs_synthetic\w2\train\w2_2026_000248.json,w2_2026,200,True
w2_2026_000249,w2,train,data\raw\irs_synthetic\w2\train\pdf\w2_2026_000249.pdf,data\raw\irs_synthetic\w2\train\images\w2_2026_000249.png,data\annotations\irs_synthetic\w2\train\w2_2026_000249.json,w2_2026,200,True
w2_2026_000250,w2,validation,data\raw\irs_synthetic\w2\validation\pdf\w2_2026_000250.pdf,data\raw\irs_synthetic\w2\validation\images\w2_2026_000250.png,data\annotations\irs_synthetic\w2\validation\w2_2026_000250.json,w2_2026,200,True
1099_nec_2026_000001,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000001.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000001.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000001.json,1099_nec_2026,200,True
1099_nec_2026_000002,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000002.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000002.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000002.json,1099_nec_2026,200,True
1099_nec_2026_000003,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000003.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000003.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000003.json,1099_nec_2026,200,True
1099_nec_2026_000004,1099_nec,test,data\raw\irs_synthetic\1099_nec\test\pdf\1099_nec_2026_000004.pdf,data\raw\irs_synthetic\1099_nec\test\images\1099_nec_2026_000004.png,data\annotations\irs_synthetic\1099_nec\test\1099_nec_2026_000004.json,1099_nec_2026,200,True
1099_nec_2026_000005,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000005.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000005.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000005.json,1099_nec_2026,200,True
1099_nec_2026_000006,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000006.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000006.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000006.json,1099_nec_2026,200,True
1099_nec_2026_000007,1099_nec,test,data\raw\irs_synthetic\1099_nec\test\pdf\1099_nec_2026_000007.pdf,data\raw\irs_synthetic\1099_nec\test\images\1099_nec_2026_000007.png,data\annotations\irs_synthetic\1099_nec\test\1099_nec_2026_000007.json,1099_nec_2026,200,True
1099_nec_2026_000008,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000008.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000008.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000008.json,1099_nec_2026,200,True
1099_nec_2026_000009,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000009.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000009.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000009.json,1099_nec_2026,200,True
1099_nec_2026_000010,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000010.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000010.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000010.json,1099_nec_2026,200,True
1099_nec_2026_000011,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000011.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000011.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000011.json,1099_nec_2026,200,True
1099_nec_2026_000012,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000012.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000012.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000012.json,1099_nec_2026,200,True
1099_nec_2026_000013,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000013.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000013.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000013.json,1099_nec_2026,200,True
1099_nec_2026_000014,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000014.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000014.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000014.json,1099_nec_2026,200,True
1099_nec_2026_000015,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000015.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000015.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000015.json,1099_nec_2026,200,True
1099_nec_2026_000016,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000016.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000016.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000016.json,1099_nec_2026,200,True
1099_nec_2026_000017,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000017.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000017.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000017.json,1099_nec_2026,200,True
1099_nec_2026_000018,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000018.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000018.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000018.json,1099_nec_2026,200,True
1099_nec_2026_000019,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000019.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000019.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000019.json,1099_nec_2026,200,True
1099_nec_2026_000020,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000020.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000020.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000020.json,1099_nec_2026,200,True
1099_nec_2026_000021,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000021.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000021.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000021.json,1099_nec_2026,200,True
1099_nec_2026_000022,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000022.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000022.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000022.json,1099_nec_2026,200,True
1099_nec_2026_000023,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000023.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000023.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000023.json,1099_nec_2026,200,True
1099_nec_2026_000024,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000024.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000024.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000024.json,1099_nec_2026,200,True
1099_nec_2026_000025,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000025.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000025.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000025.json,1099_nec_2026,200,True
1099_nec_2026_000026,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000026.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000026.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000026.json,1099_nec_2026,200,True
1099_nec_2026_000027,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000027.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000027.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000027.json,1099_nec_2026,200,True
1099_nec_2026_000028,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000028.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000028.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000028.json,1099_nec_2026,200,True
1099_nec_2026_000029,1099_nec,test,data\raw\irs_synthetic\1099_nec\test\pdf\1099_nec_2026_000029.pdf,data\raw\irs_synthetic\1099_nec\test\images\1099_nec_2026_000029.png,data\annotations\irs_synthetic\1099_nec\test\1099_nec_2026_000029.json,1099_nec_2026,200,True
1099_nec_2026_000030,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000030.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000030.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000030.json,1099_nec_2026,200,True
1099_nec_2026_000031,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000031.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000031.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000031.json,1099_nec_2026,200,True
1099_nec_2026_000032,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000032.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000032.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000032.json,1099_nec_2026,200,True
1099_nec_2026_000033,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000033.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000033.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000033.json,1099_nec_2026,200,True
1099_nec_2026_000034,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000034.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000034.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000034.json,1099_nec_2026,200,True
1099_nec_2026_000035,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000035.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000035.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000035.json,1099_nec_2026,200,True
1099_nec_2026_000036,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000036.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000036.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000036.json,1099_nec_2026,200,True
1099_nec_2026_000037,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000037.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000037.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000037.json,1099_nec_2026,200,True
1099_nec_2026_000038,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000038.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000038.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000038.json,1099_nec_2026,200,True
1099_nec_2026_000039,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000039.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000039.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000039.json,1099_nec_2026,200,True
1099_nec_2026_000040,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000040.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000040.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000040.json,1099_nec_2026,200,True
1099_nec_2026_000041,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000041.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000041.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000041.json,1099_nec_2026,200,True
1099_nec_2026_000042,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000042.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000042.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000042.json,1099_nec_2026,200,True
1099_nec_2026_000043,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000043.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000043.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000043.json,1099_nec_2026,200,True
1099_nec_2026_000044,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000044.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000044.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000044.json,1099_nec_2026,200,True
1099_nec_2026_000045,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000045.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000045.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000045.json,1099_nec_2026,200,True
1099_nec_2026_000046,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000046.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000046.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000046.json,1099_nec_2026,200,True
1099_nec_2026_000047,1099_nec,test,data\raw\irs_synthetic\1099_nec\test\pdf\1099_nec_2026_000047.pdf,data\raw\irs_synthetic\1099_nec\test\images\1099_nec_2026_000047.png,data\annotations\irs_synthetic\1099_nec\test\1099_nec_2026_000047.json,1099_nec_2026,200,True
1099_nec_2026_000048,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000048.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000048.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000048.json,1099_nec_2026,200,True
1099_nec_2026_000049,1099_nec,test,data\raw\irs_synthetic\1099_nec\test\pdf\1099_nec_2026_000049.pdf,data\raw\irs_synthetic\1099_nec\test\images\1099_nec_2026_000049.png,data\annotations\irs_synthetic\1099_nec\test\1099_nec_2026_000049.json,1099_nec_2026,200,True
1099_nec_2026_000050,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000050.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000050.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000050.json,1099_nec_2026,200,True
1099_nec_2026_000051,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000051.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000051.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000051.json,1099_nec_2026,200,True
1099_nec_2026_000052,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000052.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000052.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000052.json,1099_nec_2026,200,True
1099_nec_2026_000053,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000053.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000053.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000053.json,1099_nec_2026,200,True
1099_nec_2026_000054,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000054.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000054.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000054.json,1099_nec_2026,200,True
1099_nec_2026_000055,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000055.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000055.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000055.json,1099_nec_2026,200,True
1099_nec_2026_000056,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000056.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000056.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000056.json,1099_nec_2026,200,True
1099_nec_2026_000057,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000057.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000057.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000057.json,1099_nec_2026,200,True
1099_nec_2026_000058,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000058.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000058.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000058.json,1099_nec_2026,200,True
1099_nec_2026_000059,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000059.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000059.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000059.json,1099_nec_2026,200,True
1099_nec_2026_000060,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000060.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000060.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000060.json,1099_nec_2026,200,True
1099_nec_2026_000061,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000061.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000061.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000061.json,1099_nec_2026,200,True
1099_nec_2026_000062,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000062.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000062.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000062.json,1099_nec_2026,200,True
1099_nec_2026_000063,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000063.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000063.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000063.json,1099_nec_2026,200,True
1099_nec_2026_000064,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000064.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000064.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000064.json,1099_nec_2026,200,True
1099_nec_2026_000065,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000065.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000065.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000065.json,1099_nec_2026,200,True
1099_nec_2026_000066,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000066.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000066.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000066.json,1099_nec_2026,200,True
1099_nec_2026_000067,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000067.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000067.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000067.json,1099_nec_2026,200,True
1099_nec_2026_000068,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000068.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000068.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000068.json,1099_nec_2026,200,True
1099_nec_2026_000069,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000069.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000069.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000069.json,1099_nec_2026,200,True
1099_nec_2026_000070,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000070.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000070.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000070.json,1099_nec_2026,200,True
1099_nec_2026_000071,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000071.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000071.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000071.json,1099_nec_2026,200,True
1099_nec_2026_000072,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000072.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000072.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000072.json,1099_nec_2026,200,True
1099_nec_2026_000073,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000073.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000073.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000073.json,1099_nec_2026,200,True
1099_nec_2026_000074,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000074.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000074.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000074.json,1099_nec_2026,200,True
1099_nec_2026_000075,1099_nec,test,data\raw\irs_synthetic\1099_nec\test\pdf\1099_nec_2026_000075.pdf,data\raw\irs_synthetic\1099_nec\test\images\1099_nec_2026_000075.png,data\annotations\irs_synthetic\1099_nec\test\1099_nec_2026_000075.json,1099_nec_2026,200,True
1099_nec_2026_000076,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000076.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000076.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000076.json,1099_nec_2026,200,True
1099_nec_2026_000077,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000077.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000077.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000077.json,1099_nec_2026,200,True
1099_nec_2026_000078,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000078.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000078.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000078.json,1099_nec_2026,200,True
